IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.64,,,20.13,,23.16,21.6 [20.1 - 23.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.62,,,20.17,,23.07,21.6 [20.2 - 23.1],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.88,,,19.65,,24.12,21.9 [19.7 - 24.1],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.03,,,21.01,,23.05,22.0 [21.0 - 23.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.89,,,21.31,,24.47,22.9 [21.3 - 24.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.22,,,21.63,,24.8,23.2 [21.6 - 24.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.24,,,21.87,,24.61,23.2 [21.9 - 24.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,DMA,Dominica,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.44,,,21.95,,24.94,23.4 [21.9 - 24.9],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,BEN,Benin,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.66,,,22.29,,25.02,23.7 [22.3 - 25.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,CUB,Cuba,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.31,,,22.79,,25.83,24.3 [22.8 - 25.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25.84,,,24.25,,27.42,25.8 [24.3 - 27.4],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25.98,,,24.39,,27.58,26.0 [24.4 - 27.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,GRC,Greece,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.23,,,24.64,,27.83,26.2 [24.6 - 27.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.58,,,25.09,,28.07,26.6 [25.1 - 28.1],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.59,,,25.07,,28.11,26.6 [25.1 - 28.1],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.62,,,25.57,,27.68,26.6 [25.6 - 27.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.73,,,24.75,,28.7,26.7 [24.7 - 28.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,ARM,Armenia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.89,,,25.39,,28.38,26.9 [25.4 - 28.4],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,GRD,Grenada,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27,,,25.38,,28.61,27.0 [25.4 - 28.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,GEO,Georgia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.08,,,25.42,,28.75,27.1 [25.4 - 28.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.44,,,24.98,,29.9,27.4 [25.0 - 29.9],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.52,,,24.49,,30.56,27.5 [24.5 - 30.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.64,,,25.03,,30.26,27.6 [25.0 - 30.3],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,BRB,Barbados,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.94,,,26.31,,29.57,27.9 [26.3 - 29.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,BLR,Belarus,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.06,,,25.52,,30.6,28.1 [25.5 - 30.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.09,,,26.93,,29.26,28.1 [26.9 - 29.3],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,CAN,Canada,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.25,,,26.64,,29.86,28.3 [26.6 - 29.9],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.06,,,27.38,,30.75,29.1 [27.4 - 30.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.33,,,27.84,,30.81,29.3 [27.8 - 30.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.65,,,27.95,,31.35,29.6 [28.0 - 31.3],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,EST,Estonia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.67,,,26.74,,32.59,29.7 [26.7 - 32.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,HRV,Croatia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.69,,,28.1,,31.29,29.7 [28.1 - 31.3],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.18,,,2.85,,3.51,3.2 [2.8 - 3.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.23,,,2.82,,3.64,3.2 [2.8 - 3.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.52,,,3.12,,3.91,3.5 [3.1 - 3.9],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,SEN,Senegal,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.5,,,3.18,,3.82,3.5 [3.2 - 3.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,ITA,Italy,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,30.01,,,28.39,,31.63,30.0 [28.4 - 31.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,30.39,,,27.33,,33.46,30.4 [27.3 - 33.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,CHL,Chile,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,30.37,,,27.62,,33.12,30.4 [27.6 - 33.1],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,30.84,,,27.82,,33.86,30.8 [27.8 - 33.9],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,ARG,Argentina,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,31,,,28.26,,33.74,31.0 [28.3 - 33.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,FRA,France,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,31.04,,,29.4,,32.68,31.0 [29.4 - 32.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,LVA,Latvia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,31.07,,,28.11,,34.04,31.1 [28.1 - 34.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,31.39,,,29.54,,33.24,31.4 [29.5 - 33.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,31.37,,,29.73,,33.01,31.4 [29.7 - 33.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,31.69,,,30,,33.37,31.7 [30.0 - 33.4],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,SWE,Sweden,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,32.74,,,31.05,,34.42,32.7 [31.0 - 34.4],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,32.7,,,31.09,,34.31,32.7 [31.1 - 34.3],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,USA,United States of America,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,33.19,,,31.46,,34.92,33.2 [31.5 - 34.9],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,33.35,,,31.44,,35.26,33.3 [31.4 - 35.3],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,33.26,,,31.56,,34.96,33.3 [31.6 - 35.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,NOR,Norway,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,33.35,,,31.56,,35.14,33.4 [31.6 - 35.1],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,ESP,Spain,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,34.34,,,32.67,,36.01,34.3 [32.7 - 36.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,DEU,Germany,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,34.36,,,32.52,,36.2,34.4 [32.5 - 36.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,DNK,Denmark,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,34.46,,,32.69,,36.22,34.5 [32.7 - 36.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,AUT,Austria,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,34.63,,,32.81,,36.45,34.6 [32.8 - 36.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,35.41,,,33.87,,36.95,35.4 [33.9 - 36.9],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,35.61,,,33.67,,37.54,35.6 [33.7 - 37.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AMR,Americas,Country,PER,Peru,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,35.84,,,32.66,,39.02,35.8 [32.7 - 39.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,HUN,Hungary,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,36.8,,,35.13,,38.48,36.8 [35.1 - 38.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,37.34,,,35.66,,39.02,37.3 [35.7 - 39.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,37.57,,,35.99,,39.16,37.6 [36.0 - 39.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,POL,Poland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,38.46,,,36.72,,40.19,38.5 [36.7 - 40.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,39.41,,,36.4,,42.41,39.4 [36.4 - 42.4],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,CZE,Czechia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,39.46,,,37.64,,41.28,39.5 [37.6 - 41.3],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,39.6,,,37.17,,42.03,39.6 [37.2 - 42.0],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.03,,,3.48,,4.57,4.0 [3.5 - 4.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,GIN,Guinea,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.18,,,3.85,,4.51,4.2 [3.9 - 4.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.33,,,3.93,,4.73,4.3 [3.9 - 4.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.73,,,4.29,,5.18,4.7 [4.3 - 5.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,FIN,Finland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,40,,,38.2,,41.81,40.0 [38.2 - 41.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,MLT,Malta,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,40.66,,,38.73,,42.59,40.7 [38.7 - 42.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,41.44,,,38.5,,44.39,41.4 [38.5 - 44.4],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,PRT,Portugal,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,41.65,,,39.86,,43.44,41.6 [39.9 - 43.4],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,AGO,Angola,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,41.81,,,40.09,,43.53,41.8 [40.1 - 43.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,ROU,Romania,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,42.12,,,40.1,,44.14,42.1 [40.1 - 44.1],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,ISL,Iceland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,42.68,,,40.71,,44.65,42.7 [40.7 - 44.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,43.13,,,41.57,,44.69,43.1 [41.6 - 44.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,AND,Andorra,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,43.33,,,41.44,,45.22,43.3 [41.4 - 45.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,43.85,,,41.51,,46.2,43.9 [41.5 - 46.2],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,COG,Congo,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,43.89,,,42.02,,45.76,43.9 [42.0 - 45.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,45.15,,,43.58,,46.73,45.2 [43.6 - 46.7],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,IRL,Ireland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,45.77,,,42.97,,48.57,45.8 [43.0 - 48.6],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,48.05,,,43.57,,52.53,48.0 [43.6 - 52.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.99,,,4.46,,5.52,5.0 [4.5 - 5.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.05,,,4.59,,5.51,5.1 [4.6 - 5.5],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.38,,,4.96,,5.81,5.4 [5.0 - 5.8],,,EN,2024-06-20T07:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.52,,,5.05,,6,5.5 [5.0 - 6.0],,,EN,2024-06-20T07:00:00.000Z
